pff_PLAYID,pff_GAMEID,pff_EXPECTED_POINTS_ADDED,target_name,offense,week,down,quarter,distance,game_clock,completion,yards
6700608,29288,2.463,Benjamin Brahmer,IAST,9,3,4,6,12:33,1,14
6700659,29288,0.812,Carson Brown,IAST,9,2,4,7,11:28,1,9
6700762,29288,2.096,Benjamin Brahmer,IAST,9,4,4,4,9:42,1,6
6700796,29288,-0.71,Brett Eskildsen,IAST,9,2,4,10,8:29,0,0
6700812,29288,-1.356,Aiden Flora,IAST,9,3,4,10,8:26,0,0
6700839,29288,-2.176,Brett Eskildsen,IAST,9,4,4,10,8:19,0,0
6701024,29288,-1.423,Parker Kingston,UTBY,9,3,4,8,5:40,1,3
6701105,29288,-0.081,Carson Hansen,IAST,9,1,4,10,5:19,1,5
6701110,29288,1.877,Xavier Townsend,IAST,9,2,4,5,4:51,1,17
6701153,29288,1.183,Eli Green,IAST,9,1,4,15,4:19,1,11
6701162,29288,0.967,Benjamin Brahmer,IAST,9,2,4,4,4:01,1,15
6701172,29288,0.574,Eli Green,IAST,9,1,4,10,3:40,1,15
6701272,29288,2.246,Chase Sowell,IAST,9,3,4,18,2:53,0,0
6701293,29288,0.621,Benjamin Brahmer,IAST,9,1,4,10,2:46,1,16
6701517,29288,-0.292,Eli Green,IAST,9,2,4,32,2:00,1,6
6701529,29288,-1.898,Benjamin Brahmer,IAST,9,3,4,26,1:29,0,0
6701594,29288,0.03,Chase Sowell,IAST,9,4,4,26,1:24,0,0
6702730,29292,3.576,Reed Harris,MABC,9,3,1,11,13:51,1,17
6702745,29292,0.774,Lewis Bond,MABC,9,2,1,10,12:48,1,8
6702783,29292,-0.223,Kaelan Chudzinski,MABC,9,1,1,10,10:01,1,3
6701786,29295,0.795,Malachi Toney,FLMI,9,1,1,10,15:00,1,10
6701792,29295,1.795,Tony Johnson,FLMI,9,1,1,10,14:41,1,32
6701815,29295,1.096,Malachi Toney,FLMI,9,3,1,6,12:45,1,6
6701884,29295,-0.843,CJ Daniels,FLMI,9,2,1,11,11:19,1,-1
6701907,29295,-1.288,Mark Fletcher Jr.,FLMI,9,3,1,12,10:42,1,0
6702049,29295,0.086,Sam Roush,CAST,9,1,1,10,8:59,1,5
6702082,29295,-0.742,Bryce Farrell,CAST,9,3,1,4,8:04,1,3
6702161,29295,-0.75,CJ Williams,CAST,9,2,1,8,6:02,0,0
6702193,29295,1.474,Sedrick Irvin,CAST,9,3,1,8,5:57,1,8
6702230,29295,3.005,Caden High,CAST,9,2,1,9,4:39,1,9
6702498,29295,0.79,Joshua Moore,FLMI,9,2,1,5,4:00,1,5
6702508,29295,-0.872,Malachi Toney,FLMI,9,1,1,10,3:16,0,0
6702642,29295,0.175,Sam Roush,CAST,9,1,1,10,2:15,1,6
6702690,29295,-1.137,Caden High,CAST,9,2,1,8,0:22,0,0
6702715,29295,-1.202,CJ Williams,CAST,9,3,1,8,0:16,0,0
6702797,29295,0.737,Keelan Marion,FLMI,9,2,2,8,14:31,1,7
6696750,29298,0.132,Anthony Evans III,MSST,9,2,2,8,11:01,1,5
6696785,29298,1.013,Brenen Thompson,MSST,9,1,2,10,10:20,1,24
6696801,29298,-0.532,Brenen Thompson,MSST,9,1,2,7,9:55,0,0
6696895,29298,1.928,Seydou Traore,MSST,9,4,2,1,9:26,1,1
6697104,29298,-0.616,Ryan Niblett,TXUN,9,1,2,10,9:21,1,2
6697243,29298,-1.408,DeAndre Moore Jr.,TXUN,9,2,2,4,7:25,1,-1
6697260,29298,-2.052,Emmett Mosley V,TXUN,9,3,2,5,7:01,0,0
6697352,29298,1.077,Brenen Thompson,MSST,9,1,2,10,6:48,1,12
6697361,29298,-0.971,Davon Booth,MSST,9,1,2,10,6:28,0,0
6697400,29298,-0.75,Davon Booth,MSST,9,3,2,10,6:17,0,0
6697646,29298,-5.777,Parker Livingstone,TXUN,9,1,2,10,6:01,0,0
6697816,29298,-1.023,Xavier Gayten,MSST,9,3,2,11,3:19,1,5
6698166,29298,-0.104,DeAndre Moore Jr.,TXUN,9,2,2,16,2:00,1,7
6698417,29298,1.191,Ayden Williams,MSST,9,2,2,7,1:26,1,11
6698433,29298,0.548,Ayden Williams,MSST,9,1,2,10,1:16,1,7
6698445,29298,0.332,Seydou Traore,MSST,9,2,2,3,1:00,1,15
6698488,29298,2.803,Brenen Thompson,MSST,9,2,2,9,0:43,1,23
6698605,29298,1.061,Jack Endries,TXUN,9,1,2,10,0:38,1,12
6698645,29298,0.071,Quintrevion Wisner,TXUN,9,1,2,10,0:29,1,5
6698697,29298,-2.712,Quintrevion Wisner,TXUN,9,2,2,5,0:23,1,-9
6698747,29298,-0.898,Ryan Wingo,TXUN,9,3,2,14,0:15,0,0
6699898,29298,-1.161,Ryan Wingo,TXUN,9,2,3,6,14:34,1,0
6699919,29298,2.529,DeAndre Moore Jr.,TXUN,9,3,3,6,13:55,1,9
6699977,29298,3.535,Ryan Wingo,TXUN,9,2,3,9,12:53,1,47
6700327,29298,-0.918,Ayden Williams,MSST,9,1,3,10,10:19,0,0
6700656,29298,-1.465,Emmett Mosley V,TXUN,9,3,3,2,7:42,0,0
6700754,29298,1.853,Ayden Williams,MSST,9,1,3,15,7:26,1,18
6700765,29298,-0.798,Anthony Evans III,MSST,9,1,3,10,7:07,0,0
6700782,29298,-0.545,Ricky Johnson,MSST,9,2,3,10,7:02,1,3
6700852,29298,0.674,Emmett Mosley V,TXUN,9,1,3,10,5:32,1,7
6701042,29298,3.978,Davon Booth,MSST,9,3,3,13,2:59,1,21
6701058,29298,2.094,Ayden Williams,MSST,9,1,3,10,2:34,1,33
6701084,29298,1.139,Seydou Traore,MSST,9,1,3,10,2:15,1,11
6701188,29298,2.206,Brenen Thompson,MSST,9,3,3,4,0:31,1,4
6701275,29298,1.346,Emmett Mosley V,TXUN,9,1,3,10,0:20,1,15
6701443,29298,-1.296,Quintrevion Wisner,TXUN,9,2,4,9,15:00,1,-1
6701478,29298,6.714,Ryan Wingo,TXUN,9,3,4,10,14:13,1,62
6701491,29298,0.281,Emmett Mosley V,TXUN,9,1,4,3,13:31,0,0
6701510,29298,0.295,Emmett Mosley V,TXUN,9,1,4,2,13:25,0,0
6701588,29298,1.892,Parker Livingstone,TXUN,9,1,4,6,13:21,1,6
6701783,29298,0.789,Seydou Traore,MSST,9,1,4,10,13:15,1,8
6701800,29298,0.225,Anthony Evans III,MSST,9,2,4,2,13:00,1,5
6701822,29298,4.295,Davon Booth,MSST,9,1,4,10,12:42,1,62
6701925,29298,0.888,Jack Endries,TXUN,9,1,4,10,12:29,1,8
6701938,29298,-1.24,Quintrevion Wisner,TXUN,9,2,4,2,12:01,0,0
6701968,29298,-1.465,Parker Livingstone,TXUN,9,3,4,2,11:55,1,1
6701994,29298,3.833,Parker Livingstone,TXUN,9,4,4,1,11:21,0,0
6702034,29298,-1.078,Quintrevion Wisner,TXUN,9,2,4,5,10:49,0,0
6702083,29298,1.922,Quintrevion Wisner,TXUN,9,3,4,5,10:46,1,10
6702095,29298,0.699,Ryan Wingo,TXUN,9,1,4,10,10:21,1,15
6702114,29298,-0.573,Ryan Wingo,TXUN,9,1,4,10,9:46,0,0
6702145,29298,3.576,Emmett Mosley V,TXUN,9,2,4,10,9:41,1,21
6702371,29298,-0.925,Ryan Wingo,TXUN,9,1,4,10,7:53,0,0
6702398,29298,0.106,Jack Endries,TXUN,9,2,4,10,7:47,1,6
6702427,29298,2.158,DeAndre Moore Jr.,TXUN,9,3,4,4,7:14,1,12
6702453,29298,0,Parker Livingstone,TXUN,9,2,4,1,6:24,0,0
6702501,29298,0.661,Quintrevion Wisner,TXUN,9,3,4,1,6:12,1,15
6702513,29298,-0.556,Quintrevion Wisner,TXUN,9,1,4,10,5:33,0,0
6702531,29298,1.822,Parker Livingstone,TXUN,9,2,4,10,5:28,1,14
6702545,29298,-0.732,Jack Endries,TXUN,9,1,4,5,5:06,0,0
6702578,29298,-0.935,Ryan Wingo,TXUN,9,3,4,8,4:22,0,0
6702676,29298,0.119,Brenen Thompson,MSST,9,2,4,6,3:41,1,5
6702046,29307,-0.846,Kenyon Sadiq,ORUN,9,2,1,5,14:28,0,0
6702069,29307,-0.895,Cade Yacamelli,WIUN,9,1,1,10,13:40,0,0
6702260,29307,-0.193,Gary Bryant Jr.,ORUN,9,1,1,5,12:29,1,4
6702294,29307,-0.014,Jordon Davison,ORUN,9,1,1,10,11:37,1,5
6702303,29307,-0.944,Jordon Davison,ORUN,9,2,1,5,10:52,1,1
6702514,29307,-1.154,Lance Mason,WIUN,9,2,1,2,9:08,0,0
6702614,29307,-1.021,Malik Benson,ORUN,9,2,1,14,7:21,0,0
6702640,29307,-0.82,Gary Bryant Jr.,ORUN,9,3,1,14,7:15,1,7
6702781,29307,2.453,Vinny Anthony II,WIUN,9,3,1,3,4:57,1,12
6697842,29308,-1.139,Justin Holmes,PAPT,9,2,3,7,14:25,0,0
6697934,29308,1.209,Raphael Williams Jr.,PAPT,9,3,3,2,14:19,1,6
6697951,29308,-0.768,Cataurus Hicks,PAPT,9,1,3,10,13:42,0,0
6697988,29308,-1.037,Zion Fowler-El,PAPT,9,2,3,10,13:37,0,0
6698028,29308,2.523,Zion Fowler-El,PAPT,9,3,3,10,13:32,1,14
6698047,29308,0.527,Zion Fowler-El,PAPT,9,1,3,10,13:12,0,0
6698328,29308,-0.71,Malachi Thomas,PAPT,9,2,3,10,12:59,0,0
6698365,29308,-1.379,Raphael Williams Jr.,PAPT,9,3,3,10,12:52,0,0
6698555,29308,-0.236,Keenan Jackson,NCST,9,2,3,8,11:59,1,4
6698594,29308,-2.32,Keenan Jackson,NCST,9,3,3,4,11:12,0,0
6698784,29308,6.091,Cataurus Hicks,PAPT,9,1,3,10,10:58,1,84
6698868,29308,-1,Cataurus Hicks,PAPT,9,0,3,0,10:46,0,0
6699069,29308,-0.943,Terrell Anderson,NCST,9,1,3,10,10:46,0,0
6699106,29308,-0.784,Dante Daniels,NCST,9,2,3,10,10:42,1,2
6699211,29308,0.452,Raphael Williams Jr.,PAPT,9,1,3,10,8:47,1,15
6699244,29308,-0.649,Raphael Williams Jr.,PAPT,9,1,3,10,7:58,0,0
6699322,29308,-0.646,Raphael Williams Jr.,PAPT,9,2,3,9,7:18,0,0
6699364,29308,-1.352,Desmond Reid,PAPT,9,3,3,9,7:11,0,0
6699742,29308,1.31,Raphael Williams Jr.,PAPT,9,2,3,10,4:18,0,0
6700110,29308,-0.908,Wesley Grimes,NCST,9,3,3,6,1:31,1,4
6700177,29308,-0.578,Ja'Kyrian Turner,PAPT,9,1,3,10,0:40,0,0
6700216,29308,-0.367,Ja'Kyrian Turner,PAPT,9,2,3,10,0:36,1,3
6700431,29308,-1.918,Zion Fowler-El,PAPT,9,3,4,7,15:00,0,0
6700607,29308,-1.117,Hollywood Smothers,NCST,9,1,4,10,14:51,1,-1
6700637,29308,-0.625,Jayden Scott,NCST,9,2,4,11,14:17,1,3
6700717,29308,-1.115,Wesley Grimes,NCST,9,2,4,10,12:56,0,0
6700871,29308,-0.833,Terrell Anderson,NCST,9,1,4,10,12:02,0,0
6700890,29308,1.901,Teddy Hoffmann,NCST,9,2,4,10,11:55,1,18
6700908,29308,3.39,Teddy Hoffmann,NCST,9,1,4,10,11:25,1,30
6701073,29308,0.633,Ja'Kyrian Turner,PAPT,9,2,4,6,10:50,1,10
6701123,29308,0.852,Juelz Goff,PAPT,9,2,4,10,9:19,1,11
6701303,29308,1.323,Noah Rogers,NCST,9,1,4,10,6:55,1,9
6701363,29308,-1.157,Wesley Grimes,NCST,9,2,4,6,5:59,0,0
6701378,29308,-0.908,Noah Rogers,NCST,9,3,4,6,5:53,1,4
6701410,29308,-2.245,Teddy Hoffmann,NCST,9,4,4,2,5:16,0,0
6701555,29308,-5.653,Zion Fowler-El,PAPT,9,1,4,10,2:33,0,0
6701717,29308,1.816,Noah Rogers,NCST,9,2,4,9,1:54,1,15
6701739,29308,3.005,Wesley Grimes,NCST,9,1,4,10,1:45,1,37
6701764,29308,-0.835,Noah Rogers,NCST,9,1,4,2,1:10,0,0
6701799,29308,1.704,Noah Rogers,NCST,9,2,4,2,1:05,1,2
6696703,29311,-0.768,Germie Bernard,ALUN,9,1,2,10,0:13,0,0
6696817,29311,-1.008,Germie Bernard,ALUN,9,2,2,10,0:06,0,0
6696930,29311,0,Germie Bernard,ALUN,9,3,2,10,0:02,1,23
6698232,29311,1.397,Germie Bernard,ALUN,9,3,3,3,13:39,1,3
6698401,29311,-1.059,Rico Scott,ALUN,9,2,3,1,12:09,0,0
6698483,29311,-3.852,Ryan Coleman-Williams,ALUN,9,4,3,1,11:16,0,0
6698690,29311,3.76,Nyck Harbor,SCUN,9,1,3,10,11:08,1,54
6698797,29311,-1,Jayden Sellers,SCUN,9,0,3,0,10:59,0,0
6698931,29311,-1.068,Kaleb Edwards,ALUN,9,2,3,11,10:21,0,0
6698985,29311,-0.761,Daniel Hill,ALUN,9,3,3,11,10:16,0,0
6699173,29311,-0.978,Nyck Harbor,SCUN,9,1,3,10,9:58,0,0
6699238,29311,2.936,Jordan Dingle,SCUN,9,3,3,7,9:15,1,12
6699423,29311,0.542,Ryan Coleman-Williams,ALUN,9,1,3,10,8:11,1,7
6699461,29311,-2.568,Jam Miller,ALUN,9,2,3,3,7:48,1,5
6699824,29311,-0.156,Jam Miller,ALUN,9,2,3,18,7:23,1,7
6699835,29311,-0.761,Germie Bernard,ALUN,9,3,3,11,6:49,0,0
6699850,29311,0.82,Matt Fuller,SCUN,9,2,3,5,6:01,1,5
6699877,29311,0.548,Jayden Sellers,SCUN,9,1,3,10,4:29,1,7
6699887,29311,-0.842,Vandrevius Jacobs,SCUN,9,2,3,3,4:05,0,0
6700023,29311,-1.994,Vandrevius Jacobs,SCUN,9,3,3,6,1:49,0,0
6700190,29311,-0.306,Ryan Coleman-Williams,ALUN,9,2,3,12,1:13,1,5
6700205,29311,-1.173,Germie Bernard,ALUN,9,3,3,7,0:44,0,0
6700527,29311,-1.564,Rahsul Faison,SCUN,9,3,4,4,14:19,1,-4
6700943,29311,-1.121,Germie Bernard,ALUN,9,2,4,7,9:11,0,0
6700962,29311,2.985,Germie Bernard,ALUN,9,3,4,7,9:03,1,13
6700993,29311,-1.172,Germie Bernard,ALUN,9,2,4,4,7:53,0,0
6701021,29311,1.723,Josh Cuevas,ALUN,9,3,4,4,7:47,1,5
6701070,29311,0.606,Ryan Coleman-Williams,ALUN,9,1,4,10,6:23,1,11
6701089,29311,0.199,Daniel Hill,ALUN,9,1,4,10,5:36,1,5
6701132,29311,0.396,Jam Miller,ALUN,9,2,4,5,4:49,1,10
6701179,29311,1.253,Jam Miller,ALUN,9,2,4,3,3:35,1,6
6701217,29311,2.199,Germie Bernard,ALUN,9,2,4,4,2:20,1,4
6701248,29311,1,Josh Cuevas,ALUN,9,0,4,0,2:16,1,3
6701531,29311,0.997,Brady Hunt,SCUN,9,2,4,9,2:00,0,0
6701680,29311,-0.022,Rico Scott,ALUN,9,2,4,3,1:00,1,6
6701881,29311,-0.611,Ryan Coleman-Williams,ALUN,9,1,4,10,0:54,1,0
6701914,29311,-0.838,Rico Scott,ALUN,9,2,4,10,0:46,0,0
6702144,29311,0.345,Brady Hunt,SCUN,9,1,4,10,0:29,1,7
6696808,29313,0.987,Coy Eakin,TXTC,9,1,2,10,12:52,1,26
6696963,29313,-0.468,Coy Eakin,TXTC,9,1,2,10,12:39,0,0
6697121,29313,-0.931,Sesi Vailahi,OKST,9,1,2,10,11:49,0,0
6697179,29313,-1.122,Ayo Shotomide-King,OKST,9,2,2,10,11:43,0,0
6697251,29313,-1.352,Sesi Vailahi,OKST,9,3,2,10,11:34,1,-1
6697395,29313,2.159,Caleb Douglas,TXTC,9,3,2,5,9:11,0,0
6697439,29313,-0.948,Coy Eakin,TXTC,9,1,2,10,9:05,0,0
6697558,29313,-0.88,Reggie Virgil,TXTC,9,1,2,10,8:19,0,0
6697583,29313,-1.134,Micah Hudson,TXTC,9,2,2,10,8:12,0,0
6697883,29313,-0.253,Gavin Freeman,OKST,9,1,2,10,7:16,1,3
6698380,29313,0.83,Caleb Douglas,TXTC,9,1,2,10,3:50,1,13
6698438,29313,-1.376,J'Koby Williams,TXTC,9,3,2,12,2:32,0,0
6698717,29313,-0.122,Grayson Brousseau,OKST,9,2,2,8,2:00,1,5
6698740,29313,-1.428,Terrill Davis,OKST,9,3,2,3,1:24,0,0
6698821,29313,-1.556,Caleb Douglas,TXTC,9,1,2,10,1:08,1,8
6699990,29313,-1.141,Quinton Stewart,OKST,9,2,3,7,14:23,0,0
6700026,29313,2.797,Trent Howland,OKST,9,3,3,7,14:18,1,11
6700070,29313,-1.144,Gavin Freeman,OKST,9,2,3,7,13:30,0,0
6700127,29313,-1.523,Grayson Brousseau,OKST,9,3,3,7,13:26,1,3
6700210,29313,1.577,Kelby Valsin,TXTC,9,2,3,7,12:26,1,10
6700213,29313,-0.925,Caleb Douglas,TXTC,9,1,3,10,12:03,0,0
6700270,29313,2.946,Caleb Douglas,TXTC,9,3,3,7,11:27,1,17
6700285,29313,-0.272,Caleb Douglas,TXTC,9,1,3,10,11:05,1,3
6700342,29313,-0.981,Caleb Douglas,TXTC,9,2,3,7,10:35,0,0
6700516,29313,1.22,Reggie Virgil,TXTC,9,3,3,7,10:02,0,0
6700568,29313,3.555,Caleb Douglas,TXTC,9,3,3,2,9:33,1,42
6700906,29313,-1.98,Cam Abshire,OKST,9,3,3,5,7:13,0,0
6701048,29313,-0.461,Reggie Virgil,TXTC,9,1,3,10,6:57,1,3
6701062,29313,-1.191,Caleb Douglas,TXTC,9,2,3,7,6:25,0,0
6701076,29313,3.629,Caleb Douglas,TXTC,9,3,3,7,6:18,1,23
6701106,29313,1.516,J'Koby Williams,TXTC,9,1,3,10,5:50,1,37
6701335,29313,-0.957,Terrill Davis,OKST,9,1,3,10,3:17,0,0
6701375,29313,1.933,Gavin Freeman,OKST,9,2,3,10,3:10,1,11
6701473,29313,2.655,Gavin Freeman,OKST,9,3,3,6,1:18,1,13
6701485,29313,-0.824,Shamar Rigby,OKST,9,1,3,10,0:57,0,0
6701728,29313,1.346,Micah Hudson,TXTC,9,1,4,10,14:54,1,24
6701947,29313,-0.889,Trent Howland,OKST,9,1,4,10,12:56,0,0
6702003,29313,-0.95,Terrill Davis,OKST,9,1,4,10,12:09,0,0
6702062,29313,2.18,Cam Abshire,OKST,9,3,4,5,11:28,1,6
6702121,29313,-1.313,Cam Abshire,OKST,9,3,4,8,9:59,0,0
6702258,29313,1.405,Micah Hudson,TXTC,9,2,4,8,9:07,0,0
6702299,29313,0.997,Micah Hudson,TXTC,9,2,4,6,8:18,0,0
6702504,29313,-0.213,Royal Capell,OKST,9,1,4,10,5:51,1,4
6702607,29313,2.431,Micah Hudson,TXTC,9,3,4,5,2:15,1,8
6697150,29317,-4.317,Eli Stowers,TNVA,9,3,3,2,13:29,0,0
6697910,29317,-1.04,Junior Sherrill,TNVA,9,2,3,9,10:35,0,0
6697971,29317,-0.012,Richie Hoskins,TNVA,9,3,3,9,10:30,1,5
6698149,29317,-0.688,Marquis Johnson,MOUN,9,2,3,9,9:05,1,2
6698192,29317,0.159,Kevin Coleman Jr.,MOUN,9,3,3,7,8:23,1,6
6698319,29317,-0.944,Brett Norfleet,MOUN,9,2,3,8,6:43,0,0
6698354,29317,-0.842,Josh Manning,MOUN,9,3,3,8,6:37,1,4
6698388,29317,3.086,Josh Manning,MOUN,9,4,3,4,5:59,1,15
6698453,29317,-0.727,Marquis Johnson,MOUN,9,2,3,10,4:52,0,0
6698998,29317,1.261,Donovan Olugbode,MOUN,9,2,3,8,2:06,0,0
6699042,29317,1.439,Jude James,MOUN,9,1,3,10,2:02,1,9
6699124,29317,0.543,Jude James,MOUN,9,2,3,8,0:04,1,6
6699373,29317,-0.671,Josh Manning,MOUN,9,2,4,6,13:46,0,0
6699432,29317,0.101,Marquis Johnson,MOUN,9,3,4,6,13:40,1,4
6699475,29317,3.269,Jude James,MOUN,9,4,4,2,12:55,1,6
6699769,29317,-1.692,Junior Sherrill,TNVA,9,3,4,4,11:24,0,0
6700115,29317,1.027,Jordon Harris,MOUN,9,2,4,9,8:41,1,8
6700394,29317,-0.687,Kayleb Barnett,TNVA,9,1,4,10,7:02,0,0
6700429,29317,1.31,Kayleb Barnett,TNVA,9,2,4,10,6:56,0,0
6700541,29317,1.367,Eli Stowers,TNVA,9,3,4,8,5:20,1,10
6700641,29317,1.264,Junior Sherrill,TNVA,9,1,4,20,4:14,0,0
6701226,29317,-0.957,Marquis Johnson,MOUN,9,1,4,10,1:52,0,0
6701284,29317,3.678,Josh Manning,MOUN,9,3,4,23,1:33,0,0
6701422,29317,1.103,Jude James,MOUN,9,2,4,5,1:12,1,8
6701490,29317,-1.118,Marquis Johnson,MOUN,9,2,4,10,0:59,0,0
6701508,29317,-2.122,Marquis Johnson,MOUN,9,3,4,10,0:55,0,0
6701541,29317,5.197,Kevin Coleman Jr.,MOUN,9,4,4,10,0:50,1,14
6701557,29317,-0.459,Jamal Roberts,MOUN,9,1,4,10,0:40,1,2
6701600,29317,2.136,Kevin Coleman Jr.,MOUN,9,2,4,13,0:35,1,18
6701709,29317,0,Kevin Coleman Jr.,MOUN,9,3,4,17,0:06,1,36
6697201,29319,0.173,Tanner Arkin,ILUN,9,2,3,2,14:28,1,4
6697247,29319,-0.935,Hudson Clement,ILUN,9,1,3,10,13:45,0,0
6697264,29319,-1.122,Hank Beatty,ILUN,9,2,3,10,13:39,0,0
6697315,29319,-1.263,Hank Beatty,ILUN,9,3,3,10,13:37,0,0
6697562,29319,-0.119,Jonah Coleman,WAUN,9,1,3,10,13:22,1,5
6697666,29319,0.908,Decker DeGraaf,WAUN,9,1,3,10,11:44,1,11
6697956,29319,1.612,Denzel Boston,WAUN,9,3,3,7,9:00,1,17
6697994,29319,1.066,Raiden Vines-Bright,WAUN,9,1,3,10,8:34,1,9
6698355,29319,0.114,Hank Beatty,ILUN,9,2,3,9,7:07,1,6
6698391,29319,1.654,Justin Bowick,ILUN,9,3,3,3,6:21,1,4
6698472,29319,1.47,Cole Rusk,ILUN,9,2,3,8,5:07,1,9
6698510,29319,1.442,Cole Rusk,ILUN,9,1,3,10,4:38,1,9
6698583,29319,-0.749,Collin Dixon,ILUN,9,1,3,10,3:17,0,0
6698681,29319,-4.029,Hank Beatty,ILUN,9,3,3,21,2:43,0,0
6698906,29319,-0.407,Chris Lawson,WAUN,9,1,3,18,2:06,1,0
6698921,29319,-0.945,Omari Evans,WAUN,9,2,3,18,1:32,0,0
6699015,29319,-0.098,Raiden Vines-Bright,WAUN,9,1,3,10,0:43,1,3
6699231,29319,1.454,Denzel Boston,WAUN,9,1,4,6,14:46,1,6
6699507,29319,-0.274,Ca'Lil Valentine,ILUN,9,2,4,1,14:12,1,3
6699573,29319,3.138,Hank Beatty,ILUN,9,2,4,11,13:14,0,0
6699660,29319,1.99,Hank Beatty,ILUN,9,2,4,5,12:24,1,25
6699751,29319,1,Cole Rusk,ILUN,9,0,4,0,11:07,1,3
6699947,29319,1.486,Denzel Boston,WAUN,9,1,4,10,11:07,1,20
6700010,29319,-0.637,Denzel Boston,WAUN,9,1,4,10,10:21,0,0
6700122,29319,1.71,Denzel Boston,WAUN,9,3,4,6,9:27,1,24
6700254,29319,1.066,Raiden Vines-Bright,WAUN,9,1,4,10,9:07,1,9
6700333,29319,1.058,Decker DeGraaf,WAUN,9,2,4,1,8:20,1,2
6700512,29319,-1.225,Ca'Lil Valentine,ILUN,9,2,4,10,8:11,1,-1
6700564,29319,4.564,Cole Rusk,ILUN,9,3,4,16,7:13,1,27
6700616,29319,0.828,Hudson Clement,ILUN,9,2,4,4,6:20,1,12
6700654,29319,-3.756,Hank Beatty,ILUN,9,1,4,10,6:09,0,0
6700983,29319,0.87,Chris Lawson,WAUN,9,1,4,10,4:21,1,11
6699148,29321,-1.179,Cam Vaughn,WVUN,9,2,1,6,14:37,0,0
6699252,29321,1.448,Major Everhart,TXCU,9,1,1,10,13:46,1,26
6699254,29321,-0.592,Eric McAlister,TXCU,9,1,1,10,13:17,0,0
6699639,29321,-0.653,Jacob Barrick,WVUN,9,3,1,5,11:08,1,4
6699771,29321,-0.982,Jordan Dwyer,TXCU,9,2,1,20,9:52,0,0
6699792,29321,-1.234,Major Everhart,TXCU,9,3,1,20,9:46,0,0
6700003,29321,0.343,Jeff Weimer,WVUN,9,2,1,9,9:08,1,7
6700121,29321,0,Jordan Dwyer,TXCU,9,1,1,10,7:43,0,0
6700208,29321,1.698,Eric McAlister,TXCU,9,2,1,10,7:10,1,14
6700222,29321,0.59,Eric McAlister,TXCU,9,1,1,10,6:33,1,13
6700297,29321,1.297,Eric McAlister,TXCU,9,2,1,10,5:06,1,9
6700614,29321,-0.366,Rodney Gallagher III,WVUN,9,1,1,10,3:05,1,3
6700625,29321,1.554,Ryan Ward,WVUN,9,2,1,7,2:43,1,16
6700686,29321,0.581,Rodney Gallagher III,WVUN,9,2,1,9,2:00,1,7
6700739,29321,-0.71,Grayson Barnes,WVUN,9,3,1,3,0:07,1,1
6700952,29321,-0.994,Trent Battle,TXCU,9,2,2,18,14:21,1,-1
6700963,29321,-0.17,Eric McAlister,TXCU,9,3,2,19,13:43,0,0
6701035,29321,1.368,Jarod Bowie,WVUN,9,2,2,13,12:59,1,15
6701061,29321,2.037,Grayson Barnes,WVUN,9,2,2,4,11:56,1,17
6701279,29321,0.642,Jordan Dwyer,TXCU,9,2,2,12,10:59,1,9
6701299,29321,2.411,Major Everhart,TXCU,9,3,2,3,10:18,0,0
6701342,29321,-1.307,Major Everhart,TXCU,9,1,2,10,10:12,1,-3
6701368,29321,0.955,Trent Battle,TXCU,9,2,2,13,9:39,1,10
6701551,29321,-0.729,Eric McAlister,TXCU,9,1,2,10,7:51,0,0
6701722,29321,1.281,Jordan Dwyer,TXCU,9,2,2,10,7:45,1,11
6701742,29321,0.907,Major Everhart,TXCU,9,1,2,10,7:22,1,18
6701747,29321,0.1,DJ Rogers,TXCU,9,1,2,8,6:58,1,4
6701784,29321,2.199,Eric McAlister,TXCU,9,2,2,4,6:17,1,4
6701900,29321,-1.155,Rodney Gallagher III,WVUN,9,2,2,10,5:44,0,0
6701930,29321,3.223,Diore Hubbard,WVUN,9,3,2,10,5:41,1,13
6701956,29321,-0.151,Rodney Gallagher III,WVUN,9,2,2,9,5:03,1,5
6701971,29321,2.315,Jeff Weimer,WVUN,9,3,2,4,4:32,0,0
6702308,29321,-0.084,Rodney Gallagher III,WVUN,9,1,2,10,4:26,1,4
6702519,29321,-0.237,Rodney Gallagher III,WVUN,9,2,2,6,4:08,1,3
6702540,29321,-0.496,Eric McAlister,TXCU,9,1,2,10,2:21,0,0
6702552,29321,2.096,Eric McAlister,TXCU,9,3,2,9,2:00,0,0
6702563,29321,-0.615,Eric McAlister,TXCU,9,2,2,5,1:15,0,0
6702678,29321,-1.347,Eric McAlister,TXCU,9,3,2,5,1:08,0,0
6702702,29321,1.558,Diore Hubbard,WVUN,9,2,2,14,0:42,1,13
6703460,29277,-0.547,Tanner Koziol,TXHO,9,1,1,10,13:21,0,0
6703480,29277,3.331,Tanner Koziol,TXHO,9,3,1,10,12:37,1,16
6703574,29277,-0.935,Tanner Koziol,TXHO,9,3,1,8,10:37,0,0
6703706,29277,1.787,Malik McClain,AZST,9,1,1,10,10:29,1,25
6703758,29277,-1.465,Chamon Metayer,AZST,9,2,1,6,9:27,1,4
6703792,29277,-1.059,Cameron Harpole,AZST,9,2,1,16,9:05,0,0
6704021,29277,-0.098,Demarius Robinson,AZST,9,1,1,10,7:11,1,3
6704060,29277,-0.294,Demarius Robinson,AZST,9,2,1,7,6:36,1,2
