pff_PLAYID,pff_GAMEID,pff_EXPECTED_POINTS_ADDED,target_name,offense,week,down,quarter,distance,game_clock,completion,yards,position,origin,destination
6635531,29217,0.21,Keelan Marion,FLMI,8,1,4,10,13:27,1,6,WR,BYU,Miami
6635582,29217,-0.908,CJ Daniels,FLMI,8,3,4,8,08:37,1,4,WR,LSU,Miami
6635598,29217,-1.718,CJ Daniels,FLMI,8,4,4,4,07:58,0,0,WR,LSU,Miami
6635633,29217,1.0,CJ Daniels,FLMI,8,0,4,0,07:37,1,3,WR,LSU,Miami
6635708,29217,-0.659,Keelan Marion,FLMI,8,1,4,10,04:05,1,2,WR,BYU,Miami
6635720,29217,3.698,CJ Daniels,FLMI,8,3,4,13,03:36,1,17,WR,LSU,Miami
6635725,29217,-0.41,CJ Daniels,FLMI,8,1,4,10,03:15,1,3,WR,LSU,Miami
6635726,29217,1.438,Keelan Marion,FLMI,8,2,4,7,02:48,1,11,WR,BYU,Miami
6635778,29217,-0.221,CJ Daniels,FLMI,8,1,4,10,01:12,1,3,WR,LSU,Miami
6637473,29226,0.832,VJ Wilkins,MABC,8,1,1,10,04:50,1,8,WR,Campbell,Boston College
6637583,29226,-0.486,Zeke Moore,MABC,8,2,1,4,00:46,0,0,TE,Florida Atlantic,Boston College
6637446,29232,2.974,Cooper Barkate,NCDU,8,1,1,10,09:43,1,35,WR,Harvard,Duke
6637452,29232,0.53,Cooper Barkate,NCDU,8,1,1,10,09:08,1,7,WR,Harvard,Duke
6637478,29232,0.673,Cooper Barkate,NCDU,8,1,1,10,06:21,1,20,WR,Harvard,Duke
6637484,29232,1.07,Cooper Barkate,NCDU,8,1,1,10,05:54,1,9,WR,Harvard,Duke
6637716,29232,0.821,Cooper Barkate,NCDU,8,2,1,1,03:22,1,20,WR,Harvard,Duke
6637725,29232,-0.707,Andrel Anthony,NCDU,8,1,1,10,02:38,0,0,WR,Oklahoma,Duke
6638001,29232,-0.819,Andrel Anthony,NCDU,8,3,2,5,13:34,0,0,WR,Oklahoma,Duke
6638643,29232,-0.953,Eric Rivers,GATC,8,1,2,10,07:17,1,0,WR,Florida International,Georgia Tech
6638660,29232,2.049,Eric Rivers,GATC,8,2,2,10,06:52,1,13,WR,Florida International,Georgia Tech
6638895,29232,3.179,Cooper Barkate,NCDU,8,3,2,5,03:50,1,20,WR,Harvard,Duke
6636876,29236,7.868,Tre Spivey,AZUN,8,3,1,5,13:54,1,70,WR,Kansas State,Arizona
6637051,29236,3.322,Amare Thomas,TXHO,8,2,1,2,12:12,1,52,WR,UAB,Houston
6637198,29236,1.677,Cameron Barmore,AZUN,8,3,1,4,10:10,1,6,WR,Mercyhurst College,Arizona
6637240,29236,0.194,Javin Whatley,AZUN,8,2,1,10,08:58,1,6,WR,Chattanooga,Arizona
6637260,29236,1.4,Kris Hutson,AZUN,8,3,1,4,08:17,1,7,WR,Washington State,Arizona
6637324,29236,2.495,Luke Wysong,AZUN,8,2,1,4,06:24,1,13,WR,New Mexico,Arizona
6637421,29236,0.521,Tanner Koziol,TXHO,8,1,1,10,06:18,1,7,TE,Wisconsin,Houston
6637449,29236,-2.232,Tanner Koziol,TXHO,8,3,1,3,05:17,0,0,TE,Wisconsin,Houston
6637592,29236,-0.953,Tre Spivey,AZUN,8,1,1,10,03:51,0,0,WR,Kansas State,Arizona
6637608,29236,0.678,Javin Whatley,AZUN,8,2,1,10,03:47,1,8,WR,Chattanooga,Arizona
6637733,29236,1.223,Harvey Broussard III,TXHO,8,1,1,10,02:05,0,0,WR,Louisiana,Houston
6637751,29236,-0.019,Tanner Koziol,TXHO,8,2,1,8,01:22,1,5,TE,Wisconsin,Houston
6637760,29236,-2.232,Tanner Koziol,TXHO,8,3,1,3,00:43,0,0,TE,Wisconsin,Houston
6638259,29236,0.737,Amare Thomas,TXHO,8,1,2,15,09:54,1,9,WR,UAB,Houston
6638734,29236,1.222,Javin Whatley,AZUN,8,2,2,4,05:15,1,11,WR,Chattanooga,Arizona
6638781,29236,-0.403,Javin Whatley,AZUN,8,2,2,11,04:11,1,4,WR,Chattanooga,Arizona
6638822,29236,2.76,Kris Hutson,AZUN,8,3,2,7,03:35,1,15,WR,Washington State,Arizona
6637901,29245,0.832,Donaven McCulley,MIUN,8,1,1,10,01:40,1,15,WR,Indiana,Michigan
6635030,29246,-1.573,Javon Tracy,MNUN,8,3,1,4,13:44,1,2,WR,Miami (OH),Minnesota
6635040,29246,-0.427,Nyziah Hunter,NEUN,8,1,1,10,12:59,1,3,WR,California,Nebraska
6635046,29246,-0.947,Nyziah Hunter,NEUN,8,3,1,9,11:47,0,0,WR,California,Nebraska
6635153,29246,1.913,Dane Key,NEUN,8,3,1,5,02:34,0,0,WR,Kentucky,Nebraska
6635161,29246,0.959,Nyziah Hunter,NEUN,8,2,1,10,01:46,1,10,WR,California,Nebraska
6635171,29246,-0.671,Dane Key,NEUN,8,2,1,6,00:42,0,0,WR,Kentucky,Nebraska
6635184,29246,1.323,Malachi Coleman,MNUN,8,1,2,10,14:54,1,15,WR,Nebraska,Minnesota
6635187,29246,-0.434,Drew Biber,MNUN,8,1,2,10,14:31,1,3,TE,Purdue,Minnesota
6635453,29246,-0.865,Nyziah Hunter,NEUN,8,1,2,10,01:02,0,0,WR,California,Nebraska
6635458,29246,1.936,Nyziah Hunter,NEUN,8,2,2,10,00:56,1,12,WR,California,Nebraska
6635588,29246,0.075,Nyziah Hunter,NEUN,8,2,3,7,14:36,1,5,WR,California,Nebraska
6635629,29246,-1.022,Dane Key,NEUN,8,2,3,9,12:16,0,0,WR,Kentucky,Nebraska
6635707,29246,0.081,Javon Tracy,MNUN,8,1,3,10,06:11,1,5,WR,Miami (OH),Minnesota
6635723,29246,0.55,Logan Loya,MNUN,8,1,3,10,04:48,1,7,WR,UCLA,Minnesota
6635862,29246,1.813,Javon Tracy,MNUN,8,3,4,3,14:18,0,0,WR,Miami (OH),Minnesota
6635928,29246,-0.914,Nyziah Hunter,NEUN,8,1,4,10,11:03,0,0,WR,California,Nebraska
6636057,29246,0.059,Nyziah Hunter,NEUN,8,2,4,1,04:21,1,10,WR,California,Nebraska
6637957,29255,-0.957,Isaiah Sategna III,OKUN,8,1,1,10,15:00,0,0,WR,Arkansas,Oklahoma
6638017,29255,0.106,JV Gibson,OKUN,8,1,1,10,13:19,1,5,WR,Arkansas-Pine Bluff,Oklahoma
6638072,29255,0.359,JV Gibson,OKUN,8,3,1,2,11:04,1,3,WR,Arkansas-Pine Bluff,Oklahoma
6638848,29255,2.443,JV Gibson,OKUN,8,3,1,7,02:57,1,7,WR,Arkansas-Pine Bluff,Oklahoma
6637219,29258,1.071,Jordan Dwyer,TXCU,8,2,1,6,09:20,1,8,WR,Idaho,TCU
6637273,29258,-1.508,Jordan Dwyer,TXCU,8,3,1,9,07:34,0,0,WR,Idaho,TCU
6637398,29258,-0.289,Kobe Prentice,TXBA,8,1,1,10,06:15,1,3,WR,Alabama,Baylor
6637707,29258,1.181,Jordan Dwyer,TXCU,8,2,1,6,00:29,1,8,WR,Idaho,TCU
6638149,29258,-2.068,Kobe Prentice,TXBA,8,3,2,4,09:14,0,0,WR,Alabama,Baylor
6638283,29258,0.548,Jordan Dwyer,TXCU,8,1,2,10,09:04,1,7,WR,Idaho,TCU
6638383,29258,-1.198,Jordan Dwyer,TXCU,8,3,2,17,07:03,0,0,WR,Idaho,TCU
6638401,29262,1.312,Jeff Weimer,WVUN,8,1,1,10,15:00,0,0,WR,Idaho State,West Virginia
6638537,29262,0.716,Dylan Wade,FLCE,8,1,1,10,12:55,1,12,TE,Maryland,UCF
6638570,29262,-0.707,DJ Black,FLCE,8,1,1,10,12:17,0,0,WR,Limestone University,UCF
6638590,29262,-0.974,Duane Thomas Jr.,FLCE,8,2,1,10,12:13,0,0,WR,Charlotte,UCF
6638672,29262,5.478,Chris Domercant,FLCE,8,4,1,4,11:43,1,40,WR,Chattanooga,UCF
6636984,29267,-0.426,Barion Brown,LAST,8,2,1,10,14:33,1,4,WR,Kentucky,LSU
6637008,29267,-0.557,Barion Brown,LAST,8,1,1,10,13:35,1,2,WR,Kentucky,LSU
6637031,29267,1.615,Barion Brown,LAST,8,2,1,8,13:04,1,12,WR,Kentucky,LSU
6637035,29267,0.393,Barion Brown,LAST,8,1,1,10,12:25,1,6,WR,Kentucky,LSU
6637766,29267,3.437,Barion Brown,LAST,8,3,1,10,02:00,1,16,WR,Kentucky,LSU
6637838,29267,0.207,Barion Brown,LAST,8,2,1,1,00:56,0,0,WR,Kentucky,LSU
6638824,29267,-1.184,Nic Anderson,LAST,8,2,2,1,05:27,1,0,WR,Oklahoma,LSU
6647500,29221,-1.016,Reggie Virgil,TXTC,8,3,1,7,13:53,1,3,WR,Miami (OH),Texas Tech
6645646,29230,1.065,Yamir Knight,TXMU,8,1,1,10,11:57,1,9,WR,James Madison,SMU
6638947,29232,-1.065,Landen King,NCDU,8,1,2,5,02:45,0,0,TE,Utah,Duke
6639106,29232,0.55,Cooper Barkate,NCDU,8,1,2,10,02:00,1,7,WR,Harvard,Duke
6639362,29232,2.315,Landen King,NCDU,8,1,2,10,00:33,1,20,TE,Utah,Duke
6640335,29232,1.37,Cooper Barkate,NCDU,8,2,3,10,14:25,1,10,WR,Harvard,Duke
6640349,29232,-0.069,Cooper Barkate,NCDU,8,1,3,10,13:58,1,4,WR,Harvard,Duke
6640509,29232,-0.313,Andrel Anthony,NCDU,8,1,3,10,12:02,1,2,WR,Oklahoma,Duke
6640585,29232,0.702,Andrel Anthony,NCDU,8,3,3,3,10:34,1,14,WR,Oklahoma,Duke
6641423,29232,0.749,Eric Rivers,GATC,8,1,3,10,06:06,1,8,WR,Florida International,Georgia Tech
6642179,29232,-1.216,Cooper Barkate,NCDU,8,3,3,9,01:07,1,4,WR,Harvard,Duke
6642552,29232,1.796,Eric Rivers,GATC,8,2,4,5,13:55,0,0,WR,Florida International,Georgia Tech
6642636,29232,-1.141,Dean Patterson,GATC,8,2,4,7,13:12,0,0,WR,Florida International,Georgia Tech
6642885,29232,2.071,J.T. Byrne,GATC,8,2,4,9,12:11,1,21,TE,California,Georgia Tech
6644086,29232,-0.952,Cooper Barkate,NCDU,8,1,4,10,04:57,0,0,WR,Harvard,Duke
6644207,29232,1.215,Cooper Barkate,NCDU,8,1,4,10,04:04,1,21,WR,Harvard,Duke
6644212,29232,0.432,Cooper Barkate,NCDU,8,1,4,10,03:42,1,11,WR,Harvard,Duke
6644915,29232,0.476,Landen King,NCDU,8,1,4,10,02:10,1,7,TE,Utah,Duke
6644920,29232,0.394,Cooper Barkate,NCDU,8,2,4,3,02:00,1,4,WR,Harvard,Duke
6644995,29232,1.475,Landen King,NCDU,8,3,4,3,01:44,1,7,TE,Utah,Duke
6645079,29232,1.0,Cooper Barkate,NCDU,8,0,4,0,01:13,1,3,WR,Harvard,Duke
6648381,29233,3.433,Anthony Evans III,MSST,8,2,1,4,14:42,1,48,WR,Georgia,Mississippi State
6646007,29234,0.789,Zachariah Branch,GAUN,8,1,1,10,15:00,1,8,WR,USC,Georgia
6646152,29234,-1.504,Noah Thomas,GAUN,8,2,1,9,12:48,1,18,WR,Texas A&M,Georgia
6646222,29234,-0.781,Zachariah Branch,GAUN,8,2,1,24,12:26,1,1,WR,USC,Georgia
6646649,29234,-0.866,De'Zhaun Stribling,MSUN,8,1,1,10,10:42,0,0,WR,Oklahoma State,Ole Miss
6646774,29234,1.408,Harrison Wallace III,MSUN,8,1,1,10,09:35,1,9,WR,Penn State,Ole Miss
6646859,29234,1.084,De'Zhaun Stribling,MSUN,8,2,1,10,08:48,1,10,WR,Oklahoma State,Ole Miss
6646941,29234,-0.668,Harrison Wallace III,MSUN,8,2,1,3,07:53,0,0,WR,Penn State,Ole Miss
6647708,29234,0.829,Zachariah Branch,GAUN,8,1,1,10,03:23,1,8,WR,USC,Georgia
6639134,29236,0.326,Tanner Koziol,TXHO,8,1,2,10,01:27,1,6,TE,Wisconsin,Houston
6639144,29236,-0.807,Amare Thomas,TXHO,8,2,2,4,01:06,0,0,WR,UAB,Houston
6639170,29236,0.959,Amare Thomas,TXHO,8,3,2,4,01:02,1,6,WR,UAB,Houston
6639301,29236,-0.432,Harvey Broussard III,TXHO,8,1,2,10,00:25,0,0,WR,Louisiana,Houston
6639328,29236,2.633,Tanner Koziol,TXHO,8,2,2,10,00:20,1,15,TE,Wisconsin,Houston
6640241,29236,-0.396,Tanner Koziol,TXHO,8,2,3,13,14:25,1,5,TE,Wisconsin,Houston
6640265,29236,2.81,Harvey Broussard III,TXHO,8,3,3,8,13:50,1,11,WR,Louisiana,Houston
6640577,29236,0.068,Tanner Koziol,TXHO,8,3,3,1,11:12,1,2,TE,Wisconsin,Houston
6640863,29236,1.724,Amare Thomas,TXHO,8,3,3,2,06:02,1,2,WR,UAB,Houston
6641327,29236,1.394,Kris Hutson,AZUN,8,1,3,10,05:56,1,16,WR,Washington State,Arizona
6641366,29236,1.442,Cameron Barmore,AZUN,8,1,3,10,05:30,1,9,WR,Mercyhurst College,Arizona
6641421,29236,-0.448,Javin Whatley,AZUN,8,2,3,1,04:52,1,9,WR,Chattanooga,Arizona
6641514,29236,0.39,Javin Whatley,AZUN,8,1,3,10,03:56,1,6,WR,Chattanooga,Arizona
6641703,29236,0.315,Luke Wysong,AZUN,8,3,3,5,01:22,1,4,WR,New Mexico,Arizona
6642483,29236,0.974,Harvey Broussard III,TXHO,8,1,4,10,13:52,0,0,WR,Louisiana,Houston
6642957,29236,2.896,Kris Hutson,AZUN,8,2,4,17,10:40,1,18,WR,Washington State,Arizona
6643018,29236,-1.242,Javin Whatley,AZUN,8,1,4,10,09:56,1,-2,WR,Chattanooga,Arizona
6643035,29236,0.447,Cameron Barmore,AZUN,8,2,4,12,09:16,1,8,WR,Mercyhurst College,Arizona
6643085,29236,-0.728,Luke Wysong,AZUN,8,3,4,4,08:33,1,3,WR,New Mexico,Arizona
6643365,29236,0.45,Cameron Barmore,AZUN,8,2,4,2,06:25,1,19,WR,Mercyhurst College,Arizona
6643386,29236,1.111,Tre Spivey,AZUN,8,1,4,10,05:47,0,0,WR,Kansas State,Arizona
6643435,29236,1.023,Kris Hutson,AZUN,8,1,4,6,05:41,0,0,WR,Washington State,Arizona
6645515,29237,3.912,Omari Kelly,MIST,8,3,1,13,13:44,1,20,WR,Middle Tennessee,Michigan State
6645609,29237,-0.787,Omari Kelly,MIST,8,1,1,10,11:52,0,0,WR,Middle Tennessee,Michigan State
6645790,29237,-0.611,Omari Kelly,MIST,8,1,1,10,09:42,0,0,WR,Middle Tennessee,Michigan State
6646316,29237,3.494,Jonathan Brady,INUN,8,3,1,12,07:25,1,16,WR,California,Indiana
6646502,29237,0.265,Riley Nowakowski,INUN,8,2,1,5,04:35,1,8,TE,Wisconsin,Indiana
6647259,29237,0.947,Chrishon McCray,MIST,8,1,1,10,00:32,1,13,WR,Kent State,Michigan State
6648118,29237,0.699,Chrishon McCray,MIST,8,2,2,22,10:10,1,13,WR,Kent State,Michigan State
6648573,29237,3.242,Riley Nowakowski,INUN,8,2,2,17,07:35,1,39,TE,Wisconsin,Indiana
6639221,29245,0.737,Kade Eldridge,WAUN,8,2,2,4,04:40,1,6,TE,USC,Washington
6641077,29245,0.529,Donaven McCulley,MIUN,8,3,3,8,09:11,1,6,WR,Indiana,Michigan
6643772,29249,0.679,Griffin Wilde,ILNW,8,1,1,10,14:21,1,10,WR,South Dakota State,Northwestern
6644665,29249,-0.957,EJ Horton Jr.,INPU,8,1,1,10,07:45,0,0,WR,Florida Atlantic,Purdue
6645068,29249,-0.718,Griffin Wilde,ILNW,8,1,1,10,03:27,0,0,WR,South Dakota State,Northwestern
6645144,29249,1.675,Griffin Wilde,ILNW,8,3,1,7,02:38,1,7,WR,South Dakota State,Northwestern
6645980,29249,-0.968,Michael Jackson III,INPU,8,1,2,10,12:44,0,0,WR,Georgia,Purdue
6646058,29249,0.578,Nitro Tuggle,INPU,8,1,2,15,12:38,1,8,WR,Georgia,Purdue
6646658,29249,-1.31,Griffin Wilde,ILNW,8,3,2,10,08:47,0,0,WR,South Dakota State,Northwestern
6647933,29249,-2.076,Griffin Wilde,ILNW,8,3,2,10,01:46,0,0,WR,South Dakota State,Northwestern
6648030,29249,-0.874,Nitro Tuggle,INPU,8,1,2,10,01:36,0,0,WR,Georgia,Purdue
6648076,29249,0.455,Michael Jackson III,INPU,8,2,2,10,01:30,1,7,WR,Georgia,Purdue
6648095,29249,-2.714,Nitro Tuggle,INPU,8,3,2,3,01:11,0,0,WR,Georgia,Purdue
6638952,29255,-1.286,JV Gibson,OKUN,8,3,1,5,01:25,1,4,WR,Arkansas-Pine Bluff,Oklahoma
6639474,29255,0.994,JV Gibson,OKUN,8,2,2,5,14:03,1,5,WR,Arkansas-Pine Bluff,Oklahoma
6639488,29255,-1.124,Isaiah Sategna III,OKUN,8,2,2,6,12:56,0,0,WR,Arkansas,Oklahoma
6639560,29255,2.643,Isaiah Sategna III,OKUN,8,3,2,6,12:51,1,10,WR,Arkansas,Oklahoma
6639607,29255,0.862,Isaiah Sategna III,OKUN,8,2,2,4,11:56,1,8,WR,Arkansas,Oklahoma
6639732,29255,-0.823,JV Gibson,OKUN,8,2,2,5,10:21,0,0,WR,Arkansas-Pine Bluff,Oklahoma
6639766,29255,0.44,Isaiah Sategna III,OKUN,8,1,2,10,10:02,1,6,WR,Arkansas,Oklahoma
6640105,29255,-1.417,Isaiah Sategna III,OKUN,8,3,2,5,05:59,0,0,WR,Arkansas,Oklahoma
6641232,29255,-0.29,Isaiah Sategna III,OKUN,8,2,2,20,00:57,1,6,WR,Arkansas,Oklahoma
6641298,29255,-0.929,Isaiah Sategna III,OKUN,8,3,2,14,00:47,0,0,WR,Arkansas,Oklahoma
6642831,29255,-0.363,Isaiah Sategna III,OKUN,8,2,3,8,12:44,1,4,WR,Arkansas,Oklahoma
6642897,29255,2.098,Isaiah Sategna III,OKUN,8,2,3,6,11:25,1,19,WR,Arkansas,Oklahoma
6642994,29255,-2.581,Isaiah Sategna III,OKUN,8,3,3,4,09:58,0,0,WR,Arkansas,Oklahoma
6643496,29255,0.701,JV Gibson,OKUN,8,1,3,10,08:07,1,10,WR,Arkansas-Pine Bluff,Oklahoma
6644345,29255,3.096,Isaiah Sategna III,OKUN,8,2,3,6,02:12,1,20,WR,Arkansas,Oklahoma
6646819,29255,-1.787,Will Huggins,OKUN,8,3,4,10,02:55,1,-2,TE,Pittsburg St,Oklahoma
6638970,29258,0.523,Kole Wilson,TXBA,8,1,2,10,03:41,1,12,WR,Texas State,Baylor
6639342,29258,1.43,Jordan Dwyer,TXCU,8,3,2,6,01:49,0,0,WR,Idaho,TCU
6639465,29258,1.777,Jordan Dwyer,TXCU,8,1,2,10,00:50,1,41,WR,Idaho,TCU
6639593,29258,2.562,Jordan Dwyer,TXCU,8,3,2,6,00:15,1,6,WR,Idaho,TCU
6640490,29258,0.215,Jordan Dwyer,TXCU,8,1,3,10,14:52,1,6,WR,Idaho,TCU
6640523,29258,1.795,Jordan Dwyer,TXCU,8,1,3,10,14:04,1,40,WR,Idaho,TCU
6640695,29258,1.531,Ka'Morreun Pimpton,TXCU,8,2,3,3,11:45,1,3,TE,LSU,TCU
6641072,29258,0.08,Kobe Prentice,TXBA,8,2,3,10,10:50,1,6,WR,Alabama,Baylor
6641161,29258,-0.759,Kobe Prentice,TXBA,8,1,3,10,09:04,0,0,WR,Alabama,Baylor
6641248,29258,1.381,Kole Wilson,TXBA,8,3,3,5,08:19,1,6,WR,Texas State,Baylor
6641666,29258,-0.434,Jordan Dwyer,TXCU,8,1,3,10,06:40,1,3,WR,Idaho,TCU
6642105,29258,-0.749,Kole Wilson,TXBA,8,1,3,10,02:42,0,0,WR,Texas State,Baylor
6645890,29258,2.269,Kobe Prentice,TXBA,8,2,4,10,13:42,0,0,WR,Alabama,Baylor
6646527,29258,-0.958,Kole Wilson,TXBA,8,1,4,10,09:33,0,0,WR,Texas State,Baylor
6639025,29262,-0.539,Cam Vaughn,WVUN,8,2,1,16,08:36,1,3,WR,Jacksonville State,West Virginia
6639034,29262,-2.188,Cam Vaughn,WVUN,8,3,1,13,08:14,0,0,WR,Jacksonville State,West Virginia
6639198,29262,-2.166,DJ Black,FLCE,8,2,1,2,07:40,1,-4,WR,Limestone University,UCF
6639213,29262,3.125,Duane Thomas Jr.,FLCE,8,3,1,6,07:04,1,25,WR,Charlotte,UCF
6639386,29262,5.138,Chris Domercant,FLCE,8,4,1,5,05:02,1,34,WR,Chattanooga,UCF
6639678,29262,-0.557,Duane Thomas Jr.,FLCE,8,2,1,4,02:24,1,2,WR,Charlotte,UCF
6640074,29262,0.456,Dylan Wade,FLCE,8,1,2,10,14:10,1,7,TE,Maryland,UCF
6640109,29262,-0.385,DJ Black,FLCE,8,1,2,10,13:12,1,3,WR,Limestone University,UCF
6640136,29262,1.695,DJ Black,FLCE,8,2,2,7,12:39,1,17,WR,Limestone University,UCF
6640663,29262,-0.832,Jarod Bowie,WVUN,8,3,2,6,06:34,0,0,WR,Jacksonville State,West Virginia
6640747,29262,-0.312,Chris Domercant,FLCE,8,1,2,10,06:21,1,3,WR,Chattanooga,UCF
6641402,29262,-0.359,Chris Domercant,FLCE,8,1,2,10,02:11,1,3,WR,Chattanooga,UCF
6641607,29262,-1.116,Duane Thomas Jr.,FLCE,8,2,2,7,02:00,0,0,WR,Charlotte,UCF
6642142,29262,0.654,Cam Vaughn,WVUN,8,1,2,10,00:19,1,12,WR,Jacksonville State,West Virginia
6643328,29262,-0.97,DJ Black,FLCE,8,1,3,10,14:55,0,0,WR,Limestone University,UCF
6643404,29262,3.544,Duane Thomas Jr.,FLCE,8,3,3,5,14:31,1,21,WR,Charlotte,UCF
6643457,29262,-0.718,Duane Thomas Jr.,FLCE,8,1,3,10,13:36,0,0,WR,Charlotte,UCF
6643814,29262,-1.144,Grayson Barnes,WVUN,8,2,3,8,10:58,0,0,TE,Northern Illinois,West Virginia
6644255,29262,1.669,Christian Hamilton,WVUN,8,2,3,9,09:18,0,0,WR,North Carolina,West Virginia
6644392,29262,-1.172,Cam Vaughn,WVUN,8,3,3,14,08:10,0,0,WR,Jacksonville State,West Virginia
6644587,29262,0.942,Chris Domercant,FLCE,8,1,3,10,07:54,1,9,WR,Chattanooga,UCF
6644805,29262,-0.931,Cam Vaughn,WVUN,8,1,3,10,05:21,0,0,WR,Jacksonville State,West Virginia
6644892,29262,-0.849,Cam Vaughn,WVUN,8,1,3,10,04:11,0,0,WR,Jacksonville State,West Virginia
6644906,29262,-1.08,Cam Vaughn,WVUN,8,2,3,10,04:07,0,0,WR,Jacksonville State,West Virginia
6645233,29262,-1.174,Justin Smith-Brown,WVUN,8,2,3,5,01:54,0,0,WR,South Carolina State,West Virginia
6645255,29262,2.166,Justin Smith-Brown,WVUN,8,3,3,5,01:50,1,8,WR,South Carolina State,West Virginia
6645629,29262,-2.099,Cam Vaughn,WVUN,8,4,4,9,14:58,0,0,WR,Jacksonville State,West Virginia
6645682,29262,0.852,Dylan Wade,FLCE,8,1,4,10,14:53,1,14,TE,Maryland,UCF
6647103,29262,-1.2,Jarod Bowie,WVUN,8,2,4,4,09:18,0,0,WR,Jacksonville State,West Virginia
6647162,29262,-1.638,Jarod Bowie,WVUN,8,3,4,4,09:11,0,0,WR,Jacksonville State,West Virginia
6647728,29262,-1.476,Duane Thomas Jr.,FLCE,8,1,4,1,05:23,1,-4,WR,Charlotte,UCF
6638987,29267,-1.842,Nic Anderson,LAST,8,3,2,8,02:46,0,0,WR,Oklahoma,LSU
6639589,29267,-0.778,Tre Richardson,TNVA,8,1,2,10,00:34,0,0,WR,Washburn,Vanderbilt
6640686,29267,-0.798,Tre Richardson,TNVA,8,1,3,10,13:45,0,0,WR,Washburn,Vanderbilt
6641406,29267,-0.931,Barion Brown,LAST,8,1,3,10,07:14,0,0,WR,Kentucky,LSU
6642775,29267,-1.128,Barion Brown,LAST,8,2,4,6,13:48,0,0,WR,Kentucky,LSU
6643706,29267,-0.939,Barion Brown,LAST,8,3,4,16,07:41,1,19,WR,Kentucky,LSU
6643904,29267,-1.878,Tre Richardson,TNVA,8,3,4,6,04:55,0,0,WR,Washburn,Vanderbilt
6644179,29267,-0.871,Barion Brown,LAST,8,3,4,8,03:29,0,0,WR,Kentucky,LSU
6645988,29269,1.196,Max Klare,OHST,8,2,1,5,11:48,1,10,TE,Purdue,Ohio State
6646024,29269,0.119,Max Klare,OHST,8,1,1,10,11:11,1,5,TE,Purdue,Ohio State
6648680,29221,-0.952,Reggie Virgil,TXTC,8,1,1,10,07:14,0,0,WR,Miami (OH),Texas Tech
6649152,29221,4.226,Jaren Hamilton,AZST,8,3,1,8,04:12,1,49,WR,Alabama,Arizona State
6649571,29221,0.94,Jaren Hamilton,AZST,8,1,1,10,00:30,0,0,WR,Alabama,Arizona State
6650280,29221,2.669,Reggie Virgil,TXTC,8,3,2,7,11:49,1,14,WR,Miami (OH),Texas Tech
6651500,29221,2.403,Jaren Hamilton,AZST,8,1,2,10,03:19,1,45,WR,Alabama,Arizona State
6651958,29221,-0.251,Reggie Virgil,TXTC,8,2,2,4,01:24,1,3,WR,Miami (OH),Texas Tech
6654050,29221,-1.007,Terrance Carter Jr.,TXTC,8,2,3,8,12:42,0,0,TE,Louisiana,Texas Tech
6655111,29221,0.302,Jaren Hamilton,AZST,8,1,3,15,07:34,1,7,WR,Alabama,Arizona State
6655709,29221,1.146,Reggie Virgil,TXTC,8,1,4,10,14:02,1,7,WR,Miami (OH),Texas Tech
6655740,29221,-0.583,Reggie Virgil,TXTC,8,1,4,10,13:41,0,0,WR,Miami (OH),Texas Tech
6651976,29222,-2.339,Rohan Jones,ARUN,8,1,1,10,14:31,1,17,TE,Montana State,Arkansas
6652044,29222,2.656,O'Mega Blake,ARUN,8,2,1,22,13:28,0,0,WR,Charlotte,Arkansas
6652881,29222,0.752,Mario Craver,TXAM,8,1,1,10,06:52,1,15,WR,Mississippi State,Texas A&M
6653568,29222,1.766,Raylen Sharpe,ARUN,8,3,1,19,03:39,1,18,WR,Fresno State,Arkansas
6653667,29222,0.655,Nate Boerkircher,TXAM,8,1,1,10,02:54,1,10,TE,Nebraska,Texas A&M
6654312,29222,2.113,O'Mega Blake,ARUN,8,3,2,9,13:07,1,15,WR,Charlotte,Arkansas
6654921,29222,-1.123,KC Concepcion,TXAM,8,2,2,8,10:02,0,0,WR,NC State,Texas A&M
6655094,29222,1.016,Mario Craver,TXAM,8,1,2,20,08:24,1,11,WR,Mississippi State,Texas A&M
6655256,29222,0.263,KC Concepcion,TXAM,8,3,2,2,05:29,1,3,WR,NC State,Texas A&M
6655278,29222,2.392,KC Concepcion,TXAM,8,1,2,10,04:50,1,19,WR,NC State,Texas A&M
6655389,29222,1.371,Nate Boerkircher,TXAM,8,2,2,1,03:37,1,1,TE,Nebraska,Texas A&M
6655553,29222,1.155,O'Mega Blake,ARUN,8,1,2,10,03:32,1,15,WR,Charlotte,Arkansas
6655619,29222,2.518,Rohan Jones,ARUN,8,2,2,10,02:35,1,34,TE,Montana State,Arkansas
6655888,29222,-0.135,Mario Craver,TXAM,8,3,2,14,00:59,1,8,WR,Mississippi State,Texas A&M
6656080,29222,2.165,O'Mega Blake,ARUN,8,2,2,7,00:11,1,7,WR,Charlotte,Arkansas
6651826,29230,0.89,Yamir Knight,TXMU,8,1,3,10,15:00,1,10,WR,James Madison,SMU
6652867,29230,0.89,Yamir Knight,TXMU,8,1,3,10,08:48,1,10,WR,James Madison,SMU
6653340,29230,0.934,Tristan Smith,SCCL,8,1,3,10,05:35,1,14,WR,Southeast Missouri State,Clemson
